# Time [days], Flux [ppm]
5.512441601213952526e+04 4.403366560268295871e-06
5.512441669320408255e+04 -7.137187218508867659e+01
5.512441737426863983e+04 -3.722374824214336400e+02
5.512441805533319712e+04 -4.089633719049912202e+02
5.512441873639775440e+04 -1.582792148102640795e+02
5.512441941746231169e+04 -2.981171719883546416e+02
5.512442009852686897e+04 -2.778254262569834765e+01
5.512442077959142625e+04 -2.015432309836473337e+02
5.512442146065598354e+04 -2.864643056200710589e+02
5.512442214172054082e+04 -2.181788977750898084e+01
5.512442282278509811e+04 -3.878413953095627562e+02
5.512442350384965539e+04 -2.299271091678045593e+02
5.512442418491421267e+04 -5.412073257093918954e+01
5.512442486597876996e+04 -2.332604140243832376e+02
5.512442554704332724e+04 -3.494160057967432635e+02
5.512442622810788453e+04 -1.982242463666183880e+02
5.512442690917244181e+04 -2.559463998114131016e+02
5.512442759023699909e+04 -3.733436328001715765e+02
5.512442827130155638e+04 -3.675645777011515634e+02
5.512442895236611366e+04 -3.911578442977736927e+02
5.512442963343067095e+04 -4.251970548148076432e+02
5.512443031449522823e+04 -4.554099103237785471e+02
5.512443099555978552e+04 -4.603878493413260458e+02
5.512443167662434280e+04 -3.387763392669329505e+02
5.512443235768890008e+04 -2.076461147182406819e+01
5.512443303875345737e+04 -2.768540175688283398e+02
5.512443371981801465e+04 -4.675175251378504981e+01
5.512443440088257194e+04 -9.382338219698915793e+01
5.512443508194712922e+04 -2.352169967835271507e+02
5.512443576301168650e+04 -3.262437532586259863e+02
5.512443644407624379e+04 -3.385655799849063214e+02
5.512443712514080107e+04 -8.198695991379345571e+01
5.512443780620535836e+04 -1.712559776183564395e+02
5.512443848726991564e+04 -2.274296547255527798e+02
5.512443916833447292e+04 -2.447162906569211316e+02
5.512443984939903021e+04 -4.670918384688249603e+02
5.512444053046358749e+04 -1.953101583263006091e+02
5.512444121152814478e+04 4.823689366295624836e+01
5.512444189259270206e+04 -3.705404908332932337e+02
5.512444257365725935e+04 -3.247394757572852200e+02
5.512444325472181663e+04 -3.029328348734816814e+02
5.512444393578637391e+04 -1.815293116433913667e+02
5.512444461685093120e+04 -1.501043907049526354e+02
5.512444529791548848e+04 -4.568755008942382574e+02
5.512444597898004577e+04 -2.752797184595312388e+02
5.512444666004460305e+04 -3.403499115545160976e+02
5.512444734110916033e+04 -2.810012001795980723e+02
5.512444802217371762e+04 -4.223984448971096413e+02
5.512444870323827490e+04 -1.920900631731115027e+02
5.512444938430283219e+04 -3.957489347349296622e+02
5.512445006536738947e+04 -4.111763208206609193e+02
5.512445074643194675e+04 -2.627800885804942936e+02
5.512445142749650404e+04 -3.857688299093720161e+02
5.512445210856106132e+04 -1.679751708654197841e+02
5.512445278962561861e+04 -3.263353601595797500e+02
5.512445347069017589e+04 -2.451650885189060602e+02
5.512445415175473318e+04 -3.193383502603230681e+02
5.512445483281929046e+04 -1.720802270822607909e+02
5.512445551388384774e+04 -3.474028294565556507e+02
5.512445619494840503e+04 -1.206114800405000409e+02
5.512445687601296231e+04 -2.749393532044397261e+02
5.512445755707751960e+04 -2.109383897535010988e+02
5.512445823814207688e+04 -1.858250514650272578e+02
5.512445891920663416e+04 -2.475885309527470213e+02
5.512445960027119145e+04 -1.504918886847672752e+02
5.512446028133574873e+04 -6.983973749352668392e+01
5.512446096240030602e+04 -3.857180887520961505e+02
5.512446164346486330e+04 -4.771650656785197953e+02
5.512446232452942058e+04 -1.434328787351946062e+02
5.512446300559397787e+04 -3.040715492588219604e+02
5.512446368665853515e+04 -2.578606103368352933e+02
5.512446436772309244e+04 -4.296358109157072391e+01
5.512446504878764972e+04 -3.202158038449099422e+02
5.512446572985220701e+04 -3.516237365847052274e+02
5.512446641091676429e+04 -3.750179308886769718e+02
5.512446709198132157e+04 -3.131900369156559236e+02
5.512446777304587886e+04 -1.489713649541757263e+02
5.512446845411043614e+04 -1.360637644313156329e+02
5.512446913517499343e+04 -6.740992994602734711e+01
5.512446981623955071e+04 -2.333246655960019496e+02
5.512447049730410799e+04 -3.121555141788467722e+02
5.512447117836866528e+04 -5.607075425670959703e+02
5.512447185943322256e+04 1.434946867691078296e+02
5.512447254049777985e+04 -3.132529177052311979e+02
5.512447322156233713e+04 -2.299132276063486984e+02
5.512447390262689441e+04 -3.186736613661755655e+02
5.512447458369145170e+04 -2.480554959652936304e+02
5.512447526475600898e+04 -1.802297827184773382e+02
5.512447594582056627e+04 -2.185189108104834759e+02
5.512447662688512355e+04 -1.644490265770848225e+02
5.512447730794968084e+04 -3.454659014128225181e+02
5.512447798901423812e+04 2.912005468758138704e+01
5.512447867007879540e+04 -4.168739979009128547e+02
5.512447935114335269e+04 -2.874073068370730653e+02
5.512448003220790997e+04 -3.539326816601740120e+02
5.512448071327246726e+04 -3.496114452333775944e+02
5.512448139433702454e+04 -5.022909987075774438e+02
5.512448207540158182e+04 -3.970264372999965303e+02
5.512448275646613911e+04 -3.976701228673995274e+02
5.512448343753069639e+04 -3.471181434991921151e+02
5.512448411859525368e+04 -2.035861807130334569e+02
5.512448479965981096e+04 -4.479023047164743048e+02
5.512448548072436824e+04 -9.265713833195299287e+01
5.512448616178892553e+04 1.343445386647879047e+01
5.512448684285348281e+04 -3.270685466517653026e+02
5.512448752391804010e+04 -2.500398507033763167e+02
5.512448820498259738e+04 -6.069025934196670136e+01
5.512448888604715466e+04 -2.117168529743862564e+02
5.512448956711171195e+04 -3.384384852341826218e+02
5.512449024817626923e+04 -4.982568564140254921e+02
5.512449092924082652e+04 -7.340554694046375062e+01
5.512449161030538380e+04 -2.906024962523456878e+01
5.512449229136994109e+04 -1.469910794542616941e+02
5.512449297243449837e+04 -2.256199346669651788e+02
5.512449365349905565e+04 -4.122263116684843567e+02
5.512449433456361294e+04 -2.283584464281007627e+02
5.512449501562817022e+04 -1.154849851192629728e+00
5.512449569669272751e+04 -1.904507387485709842e+02
5.512449637775728479e+04 -2.257443760491639750e+02
5.512449705882184207e+04 -3.390220184124048615e+02
5.512449773988639936e+04 -1.541202111550177278e+02
5.512449842095095664e+04 -2.309919357577072674e+02
5.512449910201551393e+04 -2.269839289472663779e+02
5.512449978308007121e+04 -2.329050624182427214e+02
5.512450046414462849e+04 -1.644622949850127611e+02
5.512450114520918578e+04 -2.484711782286819357e+02
5.512450182627374306e+04 1.803436309200101562e+01
5.512450250733830035e+04 -3.991101874190050580e+01
5.512450318840285763e+04 -2.365525550624969355e+02
5.512450386946741492e+04 -2.291323983137916116e+02
5.512450455053197220e+04 1.405934674032494058e+02
5.512450523159652948e+04 -2.996200646735447322e+02
5.512450591266108677e+04 -8.369060406743233216e+01
5.512450659372564405e+04 3.470676562988828096e+01
5.512450727479020134e+04 -2.051685836221839168e+02
5.512450795585475862e+04 -2.765608282729870098e+02
5.512450863691931590e+04 -1.941565196464933933e+02
5.512450931798387319e+04 -3.986605005233956263e+02
5.512450999904843047e+04 -2.461326104020722312e+02
5.512451068011298776e+04 -2.573307894804255511e+02
5.512451136117754504e+04 -1.839252923157008581e+02
5.512451204224210232e+04 -2.640066477149760544e+02
5.512451272330665961e+04 4.045640614180889827e+01
5.512451340437121689e+04 1.095127095651626803e+01
5.512451408543577418e+04 4.303596325749836637e+00
5.512451476650033146e+04 1.999887233150587917e+00
5.512451544756488875e+04 -7.011772867104859586e+01
5.512451612862944603e+04 -2.349069697082928201e+02
5.512451680969400331e+04 -8.703351894323586180e+01
5.512451749075856060e+04 -5.975721101381115119e+01
5.512451817182311788e+04 -1.548364801188251079e+02
5.512451885288767517e+04 -5.443667153171016793e+01
5.512451953395223245e+04 -2.027815485391437562e+02
5.512452021501678973e+04 -1.194473894384762218e+02
5.512452089608134702e+04 -2.092521760883592208e+02
5.512452157714590430e+04 -3.185016121948214050e+02
5.512452225821046159e+04 -1.512873477532705806e+02
5.512452293927501887e+04 -1.814144929624950180e+02
5.512452362033957615e+04 5.075277570321112819e+01
5.512452430140413344e+04 -3.907094229811391983e+02
5.512452498246869072e+04 -7.207591559743597998e+01
5.512452566353324801e+04 -8.441345137744082194e+01
5.512452634459780529e+04 -4.591648762292122115e+02
5.512452702566236258e+04 1.916262769841026170e+01
5.512452770672691986e+04 -2.353015606915143110e+02
5.512452838779147714e+04 -3.114549890306239490e+02
5.512452906885603443e+04 -4.462527749927725154e+02
5.512452974992059171e+04 -3.214445343769911574e+02
5.512453043098514900e+04 -8.431261927388521826e+01
5.512453111204970628e+04 -5.116443940522685807e+00
5.512453179311426356e+04 -3.658034028686251986e+02
5.512453247417882085e+04 -1.348772648843699073e+02
5.512453315524337813e+04 -2.131002679647275784e+02
5.512453383630793542e+04 -4.303320330590887579e+02
5.512453451737249270e+04 -2.369508779451745681e+02
5.512453519843704998e+04 -2.702863033415825385e+02
5.512453587950160727e+04 -3.725056537167148463e+02
5.512453656056616455e+04 -1.154123497471015725e+02
5.512453724163072184e+04 -2.736906884220902043e+02
5.512453792269527912e+04 -9.323849466369438233e+01
5.512453860375983641e+04 -2.844076717768429035e+02
5.512453928482439369e+04 -5.401170238481522574e+02
5.512453996588895097e+04 -3.651468451505435269e+02
5.512454064695350826e+04 -1.801440341908655682e+02
5.512454132801806554e+04 -1.394253390786248588e+02
5.512454200908262283e+04 -8.732937544209119096e+01
5.512454269014718011e+04 2.429180769869532242e-01
5.512454337121173739e+04 -1.926857482599242530e+02
5.512454405227629468e+04 -4.120926092211485638e+02
5.512454473334085196e+04 -1.617222358695213984e+02
5.512454541440540925e+04 -9.400860795516496182e+01
5.512454609546996653e+04 3.690051141558292613e+01
5.512454677653452381e+04 9.044983001027517844e+00
5.512454745759908110e+04 -2.144999171529437945e+02
5.512454813866363838e+04 -9.807125958349871553e+01
5.512454881972819567e+04 -2.692811180863286040e+02
5.512454950079275295e+04 -3.250634856183376655e+02
5.512455018185731024e+04 -2.157718407852504754e+02
5.512455086292186752e+04 -2.878964834920338944e+02
5.512455154398642480e+04 -2.226662994602168624e+02
5.512455222505098209e+04 -1.745021502604915327e+02
5.512455290611553937e+04 -1.044108862131576387e+02
5.512455358718009666e+04 -1.305096365484814669e+02
5.512455426824465394e+04 -3.352325335956862773e+02
5.512455494930921122e+04 -2.447658733070179267e+02
5.512455563037376851e+04 -1.244080053749430022e+02
5.512455631143832579e+04 -5.886818991240883037e+01
5.512455699250288308e+04 -3.728639979250214509e+01
5.512455767356744036e+04 -2.329083818665145316e+02
5.512455835463199764e+04 9.069017833529535721e+01
5.512455903569655493e+04 -2.776609975254640403e+02
5.512455971676111221e+04 1.542558909606306372e+01
5.512456039782566950e+04 -4.262583964820265692e+02
5.512456107889022678e+04 -1.934719424110386967e+02
5.512456175995478407e+04 -4.560198589886876874e+01
5.512456244101934135e+04 -8.680323355092500037e+01
5.512456312208389863e+04 -1.879943751921242665e+02
5.512456380314845592e+04 -2.747054050667996421e+02
5.512456448421301320e+04 -3.195272742697596868e+02
5.512456516527757049e+04 -2.968090067977380500e+02
5.512456584634212777e+04 1.383913562489347271e+02
5.512456652740668505e+04 -3.463224510550366517e+02
5.512456720847124234e+04 -3.192604388355669016e+02
5.512456788953579962e+04 -3.620693166750399428e+01
5.512456857060035691e+04 2.633179810596075754e+01
5.512456925166491419e+04 -2.548307795294801963e+02
5.512456993272947147e+04 -8.948175115397472723e+01
5.512457061379402876e+04 -2.501476359382248802e+02
5.512457129485858604e+04 9.558527331199329069e+01
5.512457197592314333e+04 -2.235373924560635146e+02
5.512457265698770061e+04 -8.104676964770796133e+01
5.512457333805225790e+04 -2.771902127960412940e+02
5.512457401911681518e+04 -2.066879481557037934e+02
5.512457470018137246e+04 -1.543897252808123994e+02
5.512457538124592975e+04 -5.409933771138852876e+01
5.512457606231048703e+04 -1.824958165568268953e+02
5.512457674337504432e+04 -4.607647630779920860e+02
5.512457742443960160e+04 -2.098784474249271170e+02
5.512457810550415888e+04 -3.393099792722287020e+02
5.512457878656871617e+04 -4.000632636569356464e+02
5.512457946763327345e+04 -1.303527439813212254e+02
5.512458014869783074e+04 -3.498740313488956986e+02
5.512458082976238802e+04 -4.609991418377257446e+02
5.512458151082694530e+04 -8.609868220976757414e+01
5.512458219189150259e+04 -1.402330736720580546e+02
5.512458287295605987e+04 -3.252088988267009881e+02
5.512458355402061716e+04 -6.368379828702863676e+00
5.512458423508517444e+04 -3.197035690473138061e+02
5.512458491614973173e+04 -1.325317747388199336e+02
5.512458559721428901e+04 4.564154210839888037e+01
5.512458627827884629e+04 -2.113235096925514256e+02
5.512458695934340358e+04 -2.255337849667027399e+02
5.512458764040796086e+04 -3.038721378300080005e+02
5.512458832147251815e+04 -2.702970480462640808e+02
5.512458900253707543e+04 -2.208969623275214360e+02
5.512458968360163271e+04 -4.058744224954002675e+02
5.512459036466619000e+04 -1.756750998929135221e+02
5.512459104573074728e+04 -1.549261943960544841e+02
5.512459172679530457e+04 -4.946640340441899042e+01
5.512459240785986185e+04 -4.024189415685608537e+02
5.512459308892441913e+04 3.702381237435936612e+01
5.512459376998897642e+04 5.787575555094015556e+01
5.512459445105353370e+04 -5.014921953450102166e+01
5.512459513211809099e+04 -2.776389247072241915e+02
5.512459581318264827e+04 -1.047414178332317647e+02
5.512459649424720556e+04 -4.772439661872018632e+02
